station_id,station_name,lat,lng
193,Brookline Village - Station Street @ MBTA TEMPORARY WINTER LOCATION,42.33376472623494,-71.12046446660315
86,Brookline Village - Station Street at MBTA,42.33274392304887,-71.11626680949485
86,Brookline Village - Station Street at MBTA,42.3329989199507,-71.11634425762531
K32003,Brookline Village - Station Street at MBTA,42.332743,-71.116266
K32003,Brookline Village - Station Street at MBTA,42.33274392304887,-71.11626680949485
K32003,Brookline Village - Station Street at MBTA,42.332744,-71.116267
171,Bunker Hill Community College,42.37408991426522,-71.06905996799469
A32023,Bunker Hill Community College,42.374089,-71.069059
A32023,Bunker Hill Community College,42.37408991426522,-71.06905996799469
A32023,Bunker Hill Community College,42.37409,-71.06906
122,Burlington Ave at Brookline Ave,42.345733,-71.100694
B32020,Burlington Ave at Brookline Ave,42.345733,-71.100694
19,Buswell St. at Park Dr.,42.347241,-71.105301
E32017,Butler T Stop,42.272548,-71.062882
525,California at Chapel,42.365148708129546,-71.20236039161682
N32011,California at Chapel,42.365148,-71.20236
N32011,California at Chapel,42.365148708129546,-71.20236039161682
N32011,California at Chapel,42.365149,-71.20236
553,Cambridge Crossing at North First Street,42.371141,-71.076198
M32077,Cambridge Crossing at North First Street,42.371141,-71.076198
225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191315
M32052,Cambridge Dept. of Public Works -147 Hampshire St.,42.371197,-71.097599
M32052,Cambridge Dept. of Public Works -147 Hampshire St.,42.371197,-71.097598
M32052,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191315
96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075
M32013,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075
95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445
M32007,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445
6,Cambridge St at Joy St,42.361199417496216,-71.06519486764228
6,Cambridge St at Joy St,42.36121165307985,-71.06530619789737
6,Cambridge St at Joy St,42.36125721646537,-71.06528744101524
6,Cambridge St at Joy St,42.36129095030584,-71.06526192286765
6,Cambridge St at Joy St,42.36130407013564,-71.0652096569538
D32000,Cambridge St at Joy St,42.361257,-71.065287
D32000,Cambridge St at Joy St,42.36125721646537,-71.06528744101524
6,Cambridge St. at Joy St.,42.361174,-71.065142
84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472
84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.367074071490926,-71.07679277658461
M32019,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.367074,-71.076793
M32019,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.367074,-71.076792
M32019,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.367074071490926,-71.07679277658461
459,Canal St at Causeway St,42.36530094929082,-71.06092190993877
A32046,Canal St at Causeway St,42.3653,-71.060921
A32046,Canal St at Causeway St,42.36530094929082,-71.06092190993877
A32046,Canal St at Causeway St,42.365301,-71.060922
A32046,Canal St. at Causeway St.,42.359322,-71.059624
A32046,Canal St. at Causeway St.,42.365109,-71.06072
503,Cary Square,42.398135645582464,-71.030709722545
H32001,Cary Square,42.398135,-71.030709
H32001,Cary Square,42.398135645582464,-71.030709722545
H32001,Cary Square,42.398136,-71.03071
C23109,Cedar Grove T Stop,42.279607,-71.060221
C23109,Cedar Grove T Stop,42.27960759693163,-71.06022119527552
C23109,Cedar Grove T Stop,42.279608,-71.060221
435,Central Ave at River St,42.27094707029229,-71.07337901405117
C32088,Central Ave at River St,42.270947,-71.073379
C32088,Central Ave at River St,42.27094707029229,-71.07337901405117
76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
M32012,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
219,Central Square - East Boston,42.373312125824704,-71.0410200806291
219,Central Square - East Boston,42.37430732260765,-71.03807777166365
219,Central Square - East Boston,42.374335,-71.039685
419,Central Square East Boston,42.37544912547037,-71.03918548682486
A32041,Central Square East Boston,42.375449,-71.039185
A32041,Central Square East Boston,42.37544912547037,-71.03918548682486
219,Central Square East Boston - Porter Street at London Street,42.374301316178226,-71.03808671246952
68,Central Square at Mass Ave / Essex St,42.36507,-71.1031
M32011,Central Square at Mass Ave / Essex St,42.36507,-71.1031
559,Centre St at Commonwealth Ave,42.3362358,-71.1934421
N32018,Centre St at Commonwealth Ave,42.336235,-71.193442
N32018,Centre St at Commonwealth Ave,42.3362358,-71.1934421
N32018,Centre St at Commonwealth Ave,42.336236,-71.193442
433,Centre St at Parkway YMCA,42.28277901074054,-71.15728851416861
C32086,Centre St at Parkway YMCA,42.282779,-71.157289
C32086,Centre St at Parkway YMCA,42.282779,-71.157288
C32086,Centre St at Parkway YMCA,42.28277901074054,-71.15728851416861
278,Centre St at Seaverns Ave,42.312120283566095,-71.11429806807791
357,Centre St at Seaverns Ave,42.3121203,-71.1142981
E32008,Centre St at Seaverns Ave,42.31212,-71.114298
E32008,Centre St at Seaverns Ave,42.3121203,-71.1142981
278,Centre St at Seaverns Ave (former),42.312120283566095,-71.11429806807791
432,Centre St at W. Roxbury Post Office,42.286331991127746,-71.15344755369732
C32085,Centre St at W. Roxbury Post Office,42.286331,-71.153447
C32085,Centre St at W. Roxbury Post Office,42.286331991127746,-71.15344755369732
C32085,Centre St at W. Roxbury Post Office,42.286332,-71.153448
466,Centre St at Washington St,42.35574334805774,-71.18641942508475
N32000,Centre St at Washington St,42.355743,-71.186419
N32000,Centre St at Washington St,42.35574334805774,-71.18641942508475
60,Charles Circle - Charles St at Cambridge St,42.36018499796463,-71.07086597688976
60,Charles Circle - Charles St at Cambridge St,42.36071444836764,-71.07092812657356
60,Charles Circle - Charles St at Cambridge St,42.36075761041193,-71.07132909824031
60,Charles Circle - Charles St at Cambridge St,42.36079296858265,-71.07118962337152
D32016,Charles Circle - Charles St at Cambridge St,42.360792,-71.071189
D32016,Charles Circle - Charles St at Cambridge St,42.36079296858265,-71.07118962337152
D32016,Charles Circle - Charles St at Cambridge St,42.360793,-71.07119
60,Charles Circle - Charles St at Cambridge St TEMPORARY WINTER LOCATION,42.36075761041193,-71.07132909824031
60,Charles Circle - Charles St. at Cambridge St.,42.360624982690496,-71.0708999633789
60,Charles Circle - Charles St. at Cambridge St.,42.360835,-71.0708399
537,Charles River Greenway - California St. at Fifth Ave,42.36455361053197,-71.19100391864777
120,Charles St and Beacon St,42.356052,-71.069849
120,Charles St at Beacon St,42.356052,-71.069849
420,Charles St at Pinckney St,42.35872530462163,-71.07079532006537
120,Charles st and Beacon St,42.356052,-71.069849
94,Charlestown - Main St at Austin St,42.375603,-71.064608
98,Charlestown - Warren St at Chelsea St,42.371848,-71.060292
277,Charlestown Navy Yard,42.374010653844934,-71.0548335313797
356,Charlestown Navy Yard,42.374124549426526,-71.05481199938367
D32039,Charlestown Navy Yard,42.374124,-71.054811
D32039,Charlestown Navy Yard,42.374124549426526,-71.05481199938367
D32039,Charlestown Navy Yard,42.374125,-71.054812
277,Charlestown Navy Yard (former),42.374010653844934,-71.0548335313797
505,Chelsea Square,42.390226711033826,-71.03857017704286
H32003,Chelsea Square,42.390226,-71.03857
H32003,Chelsea Square,42.390226711033826,-71.03857017704286
H32003,Chelsea Square,42.390227,-71.03857
209,Chelsea St at Saratoga St,42.379772,-71.027448
209,Chelsea St at Saratoga St,42.37980321246644,-71.02744817733765
395,Chelsea St at Vine St,42.40328056972533,-71.04762639859473
V32009,Chelsea St at Vine St,42.403281,-71.047626
V32009,Chelsea St at Vine St,42.420349,-71.044198
V32016,Chelsea St at Vine St,42.403369,-71.047314
V32016,Chelsea St at Vine St,42.403369462300134,-71.04731440549585
507,Chelsea Station,42.39636527849676,-71.03987179230899
H32005,Chelsea Station,42.396365,-71.039872
H32005,Chelsea Station,42.396365,-71.039871
H32005,Chelsea Station,42.39636527849676,-71.03987179230899
S32053,Chestnut St at Poplar St,42.377636,-71.085954
195,Child St at North St,42.37150494100319,-71.07249312120985
195,Child St at North St,42.37228487344452,-71.07383824772114
195,Child Street at Brian P. Murphy Staircase,42.371976784679745,-71.07200495972165
M32049,Child Street at Brian P. Murphy Staircase,42.371976,-71.072004
M32049,Child Street at Brian P. Murphy Staircase,42.371976784679745,-71.07200495972165
M32049,Child Street at Brian P. Murphy Staircase,42.371977,-71.072005
59,Chinatown Gate Plaza,42.351356,-71.059367
D32015,Chinatown Gate Plaza,42.351356,-71.059367
59,Chinatown Gate Plaza - Surface Rd. at Beach St.,42.351356,-71.059367
81,Chinatown T Stop,42.352409,-71.062679
D32019,Chinatown T Stop,42.352409,-71.062679
46,Christian Science Plaza,42.343864,-71.085918
46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777
46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.343864,-71.085918
B32005,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.343665,-71.085823
B32005,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777
B32005,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.343666,-71.085824
M32087,Church St,42.374339,-71.119664
M32087,Church St,42.37433925370521,-71.11966431146357
538,Circuit Drive at American Legion Hwy,42.29704126420948,-71.09171926975249
C32099,Circuit Drive at American Legion Hwy,42.297041,-71.091719
C32099,Circuit Drive at American Legion Hwy,42.29704126420948,-71.09171926975249
112,Clarendon Hill at Broadway,42.406302,-71.132446
S32010,Clarendon Hill at Broadway,42.406302,-71.132446
384,Clarendon St at Commonwealth Ave,42.35219035145307,-71.0760041699723
384,Clarendon St at Newbury St,42.35155308466532,-71.0756903143556
384,Clarendon St at Newbury St,42.35159662465317,-71.0756166279316
D32047,Clarendon St at Newbury St,42.351596,-71.075616
D32047,Clarendon St at Newbury St,42.35159662465317,-71.0756166279316
D32047,Clarendon St at Newbury St,42.351597,-71.075617
546,Cleary Sq,42.2556,-71.12444
C32104,Cleary Sq,42.2556,-71.12444
252,Cleveland Circle,42.33553091872319,-71.15072786808014
346,Cleveland Circle,42.335543083570826,-71.15061519672052
B32035,Cleveland Circle,42.335543,-71.150615
B32035,Cleveland Circle,42.335543083570826,-71.15061519672052
252,Cleveland Circle (former),42.33553091872319,-71.15072786808014
536,Clinton St at North St,42.3607028354884,-71.05524927377701
D32057,Clinton St at North St,42.360702,-71.055249
D32057,Clinton St at North St,42.3607028354884,-71.05524927377701
D32057,Clinton St at North St,42.360703,-71.055249
257,Codman Square Library,42.2873611,-71.0711111
350,Codman Square Library,42.2873611,-71.071111
C32055,Codman Square Library,42.287361,-71.071111
C32055,Codman Square Library,42.2873611,-71.071111
257,Codman Square Library (former),42.2873611,-71.0711111
3,Colleges of the Fenway,42.340021,-71.100812
3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,42.340021,-71.100812
3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,42.34011512249236,-71.10061883926392
B32006,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,42.340115,-71.100619
B32006,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,42.340115,-71.100618
B32006,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,42.34011512249236,-71.10061883926392
203,Columbia Rd at Ceylon St,42.309566,-71.072863
203,Columbia Rd at Ceylon St,42.309572,-71.0729
B32029,Columbia Rd at Ceylon St,42.309572,-71.0729
295,Columbia Rd at Tierney Community Center,42.33023264684929,-71.0505741463021
362,Columbia Rd at Tierney Community Center,42.33023070528729,-71.05060093123029
C32052,Columbia Rd at Tierney Community Center,42.33023,-71.0506
C32052,Columbia Rd at Tierney Community Center,42.33023070528729,-71.05060093123029
C32052,Columbia Rd at Tierney Community Center,42.330231,-71.050601
295,Columbia Rd at Tierney Community Center (former),42.33023264684929,-71.0505741463021
57,Columbus Ave at Massachusetts Ave,42.340542615516355,-71.08138847914233
57,Columbus Ave at Massachusetts Ave,42.340799,-71.081572
417,Columbus Ave at W. Canton St,42.34474224772802,-71.07648162175792
C32077,Columbus Ave at W. Canton St,42.344742,-71.076482
C32077,Columbus Ave at W. Canton St,42.344742,-71.076481
C32077,Columbus Ave at W. Canton St,42.34474224772802,-71.07648162175792
57,Columbus Ave. at Mass. Ave.,42.340799,-71.081572
226,Commonwealth Ave At Babcock St,42.35154734791375,-71.12126246094704
K32006,Commonwealth Ave At Babcock St,42.351547,-71.121262
K32006,Commonwealth Ave At Babcock St,42.35154734791375,-71.12126246094704
9,Commonwealth Ave at Agganis Way,42.35169201885973,-71.11903488636017
A32002,Commonwealth Ave at Agganis Way,42.351692,-71.119035
A32002,Commonwealth Ave at Agganis Way,42.351692,-71.119034
A32002,Commonwealth Ave at Agganis Way,42.35169201885973,-71.11903488636017
9,Commonwealth Ave at Buick St,42.35062177153799,-71.11288218766276
9,Commonwealth Ave at Buick St,42.351246,-71.115639
249,Commonwealth Ave at Chiswick Rd,42.3402177416592,-71.1517309399278
344,Commonwealth Ave at Chiswick Rd,42.34024644768889,-71.15168806174552
D32033,Commonwealth Ave at Chiswick Rd,42.340246,-71.151688
D32033,Commonwealth Ave at Chiswick Rd,42.34024644768889,-71.15168806174552
249,Commonwealth Ave at Chiswick Rd (former),42.3402177416592,-71.1517309399278
66,Commonwealth Ave at Griggs St,42.34922469338298,-71.13275302578586
A32017,Commonwealth Ave at Griggs St,42.349224,-71.132753
A32017,Commonwealth Ave at Griggs St,42.34922469338298,-71.13275302578586
A32017,Commonwealth Ave at Griggs St,42.349225,-71.132753
243,Commonwealth Ave at Kelton St,42.348368023549895,-71.13997621466297
338,Commonwealth Ave at Kelton St,42.348358628170445,-71.13997217276847
D32034,Commonwealth Ave at Kelton St,42.348358,-71.139972
D32034,Commonwealth Ave at Kelton St,42.348358628170445,-71.13997217276847
D32034,Commonwealth Ave at Kelton St,42.348359,-71.139972
243,Commonwealth Ave at Kelton St (former),42.348368023549895,-71.13997621466297
E32016,Commonwealth Ave at Naples Rd,42.351911,-71.123798
574,Community Life Center,42.520136,-70.906271
T32013,Community Life Center,42.520136,-70.906271
239,Community Path at Cedar Street,42.39407223665884,-71.11133694648743
S32022,Community Path at Cedar Street,42.394072,-71.111337
S32022,Community Path at Cedar Street,42.394072,-71.111336
S32022,Community Path at Cedar Street,42.39407223665884,-71.11133694648743
487,Community Path at Lowell St,42.392525,-71.105587
S32040,Community Path at Lowell St,42.392525,-71.105587
532,Concord Ave at Spinelli Place,42.390719,-71.1538877
M32074,Concord Ave at Spinelli Place,42.390719,-71.153888
M32074,Concord Ave at Spinelli Place,42.390719,-71.1538877
M32074,Concord Ave at Spinelli Place,42.390719,-71.153887
64,Congress / Sleeper,42.3511,-71.0496
186,Congress St and Northern Ave,42.3482032222746,-71.0376513004303
44,Congress St at Boston City Hall,42.36041774637169,-71.05752243543975
D32009,Congress St at Boston City Hall,42.360417,-71.057522
D32009,Congress St at Boston City Hall,42.36041774637169,-71.05752243543975
D32009,Congress St at Boston City Hall,42.360418,-71.057522
44,Congress St at North St,42.359770804627935,-71.05963733056342
44,Congress St at North St,42.36041774637169,-71.05752243543975
44,Congress St at North St,42.360613,-71.057452
186,Congress St at Northern Ave,42.3481,-71.03764
C32032,Congress St at Northern Ave,42.3481,-71.03764
64,Congress St at Sleeper St,42.351004495946704,-71.04930013418198
C32010,Congress St at Sleeper St,42.351004,-71.0493
C32010,Congress St at Sleeper St,42.351004495946704,-71.04930013418198
71,Conway Park - Somerville Avenue,42.383405,-71.107593
71,Conway Park - Somerville Avenue,42.383638948222654,-71.10853672027588
S32004,Conway Park - Somerville Avenue,42.383638,-71.108536
S32004,Conway Park - Somerville Avenue,42.383638948222654,-71.10853672027588
S32004,Conway Park - Somerville Avenue,42.383639,-71.108537
499,Conway Park @ Bleachery Ct (Temp Winter Station),42.3834575023727,-71.10771059989929
499,Conway Park @ Bleachery Ct (Temp Winter Station),42.3836409294306,-71.10868692398071
S32045,Conway Park @ Bleachery Ct (Temp Winter Station),42.383457,-71.10771
S32045,Conway Park @ Bleachery Ct (Temp Winter Station),42.3834575023727,-71.10771059989929
S32045,Conway Park @ Bleachery Ct (Temp Winter Station),42.383458,-71.107711
69,Coolidge Corner - Beacon St @ Centre St,42.341598,-71.123338
69,Coolidge Corner - Beacon St at Centre St,42.341598,-71.123338
K32001,Coolidge Corner - Beacon St at Centre St,42.341598,-71.123338
455,Coolidge Sq.,42.372076114722866,-71.15683130688922
W32001,Coolidge Sq.,42.372076,-71.156831
W32001,Coolidge Sq.,42.372076114722866,-71.15683130688922
36,Copley Square - Dartmouth St at Boylston St,42.349673,-71.077303
36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859
36,Copley Square - Dartmouth St at Boylston St,42.34992828230057,-71.07739206866427
36,Copley Square - Dartmouth St at Boylston St,42.34993463611888,-71.07738554477692
36,Copley Square - Dartmouth St at Boylston St,42.3521261226759,-71.07599601185939
D32005,Copley Square - Dartmouth St at Boylston St,42.349928,-71.077392
D32005,Copley Square - Dartmouth St at Boylston St,42.34992828230057,-71.07739206866427
S32037,Craigie St at Summer St,42.388316,-71.110682
S32037,Craigie St at Summer St,42.38831607584243,-71.1106824874878
407,Craigie at Summer St,42.38350130091656,-71.10808975291548
407,Craigie at Summer St,42.383634022742875,-71.10855814078604
407,Craigie at Summer St,42.38828872616418,-71.11071459967206
407,Craigie at Summer St,42.388305537643994,-71.11067976811682
407,Craigie at Summer St,42.38831607584243,-71.1106824874878
S32037,Craigie at Summer St,42.388316,-71.110682
47,Cross St at Hanover St,42.362811,-71.056067
D32010,Cross St at Hanover St,42.362811,-71.056067
47,Cross St. at Hanover St.,42.362811,-71.056067
Z32999,Cummins Highway at Blue Hill Ave T Stop,42.269988,-71.097462
Z32999,Cummins Highway at Blue Hill Ave T Stop,42.269988465946064,-71.09746182817616
422,Cummins at American Legion,42.278811581565975,-71.11687703062671
124,Curtis Hall - South St at Centre St,42.309054,-71.11543
E32001,Curtis Hall - South St at Centre St,42.309054,-71.11543
124,Curtis Hall at South Street,42.309054,-71.11543
187,Cypress St at Clark Playground,42.32784317478686,-71.1253622174263
K32009,Cypress St at Clark Playground,42.327843,-71.125362
K32009,Cypress St at Clark Playground,42.32784317478686,-71.1253622174263
139,Dana Park,42.361589,-71.107437
139,Dana Park,42.361780439606044,-71.10809952020645
M32030,Dana Park,42.36178,-71.1081
M32030,Dana Park,42.36178,-71.108099
M32030,Dana Park,42.361780439606044,-71.10809952020645
140,Danehy Park,42.388966,-71.132788
M32031,Danehy Park,42.388966,-71.132788
533,Danehy Park at New Street,42.389456,-71.139019
M32075,Danehy Park at New Street,42.389456,-71.139019
370,Dartmouth St at Newbury St,42.35096144421219,-71.07782810926437
D32045,Dartmouth St at Newbury St,42.350961,-71.077828
D32045,Dartmouth St at Newbury St,42.35096144421219,-71.07782810926437
100,Davis Square,42.396969,-71.123024
S32006,Davis Square,42.396969,-71.123024
146,Day Boulevard,42.336448,-71.023739
489,Day Sq,42.379295,-71.027733
A32051,Day Sq,42.379295,-71.027733
294,Deerfield St at Commonwealth Ave,42.349205689770685,-71.09727063041646
361,Deerfield St at Commonwealth Ave,42.34924376955301,-71.09728209692548
B32037,Deerfield St at Commonwealth Ave,42.349243,-71.097282
B32037,Deerfield St at Commonwealth Ave,42.34924376955301,-71.09728209692548
B32037,Deerfield St at Commonwealth Ave,42.349244,-71.097282
294,Deerfield St at Commonwealth Ave (former),42.349205689770685,-71.09727063041646
T32018,Derby Street,42.520096,-70.89139
T32018,Derby Street,42.520096183311445,-70.8913904428482
414,Discovery Park - 30 Acorn Park Drive,42.39790817368333,-71.14797130814623
M32066,Discovery Park - 30 Acorn Park Drive,42.397908,-71.147971
M32066,Discovery Park - 30 Acorn Park Drive,42.39790817368333,-71.14797130814623
63,Dorchester Ave at Gillette Park,42.344023,-71.057054
63,Dorchester Ave at Gillette Park,42.344040510016356,-71.05737626552582
C32009,Dorchester Ave at Gillette Park,42.34404,-71.057376
C32009,Dorchester Ave at Gillette Park,42.344040510016356,-71.05737626552582
C32009,Dorchester Ave at Gillette Park,42.344041,-71.057376
411,Dorchester Ave at King St,42.29175621632091,-71.0625918023743
C32066,Dorchester Ave at King St,42.291718,-71.062571
63,Dorchester Ave. at Gillette Park,42.344023,-71.057054
56,Dudley Square,42.328654,-71.084198
56,Dudley Square - Bolling Building,42.329842993518085,-71.08386572459494
B32017,Dudley Square - Bolling Building,42.329842,-71.083865
B32017,Dudley Square - Bolling Building,42.329842993518085,-71.08386572459494
B32017,Dudley Square - Bolling Building,42.329843,-71.083866
56,Dudley Square - Dudley St at Warren St,42.32854046293402,-71.08416482806204
56,Dudley Square - Dudley St at Warren St,42.328654,-71.084198
56,Dudley Square - Dudley St at Warren St,42.329842993518085,-71.08386572459494
106,Dudley Town Common - Mt Pleasant Ave at Blue Hill Ave,42.325333,-71.075354
C32015,Dudley Town Common - Mt Pleasant Ave at Blue Hill Ave,42.325333,-71.075354
128,E Cottage St at Columbia Rd,42.320561,-71.06198
C32018,E Cottage St at Columbia Rd,42.320561,-71.06198
128,E. Cottage St at Columbia Rd,42.320561,-71.06198
213,EBNHC - 20 Maverick Sq,42.369562869377,-71.03942692279814
143,EF - North Point Park,42.369885,-71.069957
M32034,EF - North Point Park,42.369885,-71.069957
213,East Boston Neighborhood Health Center - 20 Maverick Square,42.369536,-71.039431
A32031,East Boston Neighborhood Health Center - 20 Maverick Square,42.369536,-71.039431
235,East Somerville Library (Broadway and Illinois),42.3876281075134,-71.08318716287613
S32017,East Somerville Library (Broadway and Illinois),42.387628,-71.083187
S32017,East Somerville Library (Broadway and Illinois),42.3876281075134,-71.08318716287613
408,Edgerly Education Center,42.38717463348314,-71.08714388528824
S32038,Edgerly Education Center,42.387174,-71.087143
S32038,Edgerly Education Center,42.38717463348314,-71.08714388528824
S32038,Edgerly Education Center,42.387175,-71.087144
169,Edwards Playground - Main St at Eden St,42.378965,-71.068607
A32022,Edwards Playground - Main St at Eden St,42.378965,-71.068607
169,Edwards Playground - Main Street & Eden Street,42.378965,-71.068607
126,Egleston Square - Atherton St at Washington St,42.315692,-71.098634
E32004,Egleston Square - Atherton St at Washington St,42.315692,-71.098634
126,Egleston Square at Columbus Ave,42.315692,-71.098634
M32092,Elevate at One Leighton,42.369931,-71.073526
409,Elm St at White St,42.38952436305763,-71.11694140364307
S32039,Elm St at White St,42.389524,-71.116941
S32039,Elm St at White St,42.38952436305763,-71.11694140364307
391,Encore,42.39329263225162,-71.0724475979805
V32005,Encore,42.393292,-71.072447
V32005,Encore,42.39329263225162,-71.0724475979805
V32005,Encore,42.393293,-71.072448
572,Essex St at Dalton Parkway,42.516223,-70.905535
T32011,Essex St at Dalton Parkway,42.516223,-70.905535
389,Everett Square (Broadway at Chelsea St),42.406956789102416,-71.05650289605819
389,Everett Square (Broadway at Chelsea St),42.40725945172653,-71.05546381333625
389,Everett Square (Broadway at Chelsea St),42.40743489432222,-71.05533242225647
V32003,Everett Square (Broadway at Chelsea St),42.407016,-71.05645
V32003,Everett Square (Broadway at Chelsea St),42.40701601597739,-71.05645000935965
V32003,Everett Square (Broadway at Chelsea St),42.407435,-71.055332
V32003,Everett Square (Broadway at Norwood St),42.40672099242264,-71.0564382089648
V32003,Everett Square (Broadway at Norwood St),42.406872,-71.055786
V32003,Everett Square (Broadway at Norwood St),42.40701601597739,-71.05645000935965
V32003,Everett Square (Broadway at Norwood St),42.407381,-71.055356
7,Fan Pier,42.352940802392325,-71.04388475418091
7,Fan Pier,42.3532874,-71.044389
7,Fan Pier,42.35328743453294,-71.04438900947571
7,Fan Pier,42.3533905070523,-71.04457139968872
A32000,Fan Pier,42.35339,-71.044571
A32000,Fan Pier,42.3533905070523,-71.04457139968872
A32000,Fan Pier,42.353391,-71.044571
44,Faneuil Hall - Union St. at North St.,42.360613,-71.057452
262,Faneuil St at Arlington St,42.3528611,-71.1600278
351,Faneuil St at Arlington St,42.35276620545606,-71.15988485533308
262,Faneuil St at Arlington St (former),42.3528611,-71.1600278
207,Faneuil St at Market St,42.35484,-71.150226
296,Farragut Rd at E. 6th St,42.3334,-71.02495
C32051,Farragut Rd at E. 6th St,42.3334,-71.02495
393,Ferry St at Pleasantview Ave,42.40914877754532,-71.04597684005057
393,Ferry St at Pleasantview Ave,42.412504507772105,-71.05842225271772
260,Fields Corner T Stop,42.299633488420625,-71.06068975823291
260,Fields Corner T Stop,42.2996667,-71.0605833
260,Fields Corner T Stop,42.300664,-71.060295
C32041,Fields Corner T Stop,42.299633,-71.06069
C32041,Fields Corner T Stop,42.299633,-71.060689
C32041,Fields Corner T Stop,42.299633488420625,-71.06068975823291
560,Flat 9 at Whittier,42.33420351352245,-71.08767616843123
B32064,Flat 9 at Whittier,42.334203,-71.087676
B32064,Flat 9 at Whittier,42.33420351352245,-71.08767616843123
B32064,Flat 9 at Whittier,42.334204,-71.087676
530,Foley St at Grand Union Blvd,42.39301840035393,-71.08071684837341
S32047,Foley St at Grand Union Blvd,42.393018,-71.080717
S32047,Foley St at Grand Union Blvd,42.393018,-71.080716
S32047,Foley St at Grand Union Blvd,42.39301840035393,-71.08071684837341
273,Forest Hills,42.300923,-71.114249
E32010,Forest Hills,42.300923,-71.114249
571,Forest River Park,42.506395,-70.88693
T32010,Forest River Park,42.506395,-70.88693
554,Forsyth St at Huntington Ave,42.339202,-71.090511
B32062,Forsyth St at Huntington Ave,42.339202,-71.090511
188,Foss Park,42.39108438146733,-71.09039425849915
S32015,Foss Park,42.391084,-71.090394
S32015,Foss Park,42.39108438146733,-71.09039425849915
S32051,Foss Park 2 (temp for winter),42.390509,-71.089455
232,Four Corners - 157 Washington St,42.304127927390155,-71.07929527759552
C32037,Four Corners - 157 Washington St,42.304127,-71.079295
C32037,Four Corners - 157 Washington St,42.304127927390155,-71.07929527759552
C32037,Four Corners - 157 Washington St,42.304128,-71.079295
C32111,Four Corners/Geneva T Stop,42.303215,-71.07821
C32111,Four Corners/Geneva T Stop,42.303215,-71.078209
C32111,Four Corners/Geneva T Stop,42.30321534982497,-71.07820987712329
162,Franklin Park - Seaver St at Humboldt Ave,42.309796,-71.092225
C32027,Franklin Park - Seaver St at Humboldt Ave,42.309796,-71.092225
162,Franklin Park - Seaver St at Humbolt Ave,42.309796,-71.092225
162,Franklin Park - Seaver Street at Humbolt Ave,42.309796,-71.092225
170,Franklin Park Zoo,42.303469,-71.085347
170,Franklin Park Zoo - Franklin Park Rd at Blue Hill Ave,42.303469,-71.085347
C32030,Franklin Park Zoo - Franklin Park Rd at Blue Hill Ave,42.303469,-71.085347
35,Franklin St. / Arch St.,42.355402,-71.058087
224,Fresh Pond Reservation,42.38267827521855,-71.143478951426
M32051,Fresh Pond Reservation,42.382678,-71.143479
M32051,Fresh Pond Reservation,42.382678,-71.143478
M32051,Fresh Pond Reservation,42.38267827521855,-71.143478951426
557,Galileo Galilei Way at Fulkerson St/Binney St,42.3664204,-71.0885418
M32078,Galileo Galilei Way at Fulkerson St/Binney St,42.36642,-71.088542
M32078,Galileo Galilei Way at Fulkerson St/Binney St,42.36642,-71.088541
M32078,Galileo Galilei Way at Fulkerson St/Binney St,42.3664204,-71.0885418
479,Galileo Galilei Way at Main Street,42.363003781560096,-71.08974037706501
M32072,Galileo Galilei Way at Main Street,42.363003,-71.08974
M32072,Galileo Galilei Way at Main Street,42.363003781560096,-71.08974037706501
M32072,Galileo Galilei Way at Main Street,42.363004,-71.08974
258,Gallivan Blvd at Adams St,42.28297567840305,-71.05466698296368
C32040,Gallivan Blvd at Adams St,42.282975,-71.054666
C32040,Gallivan Blvd at Adams St,42.28297567840305,-71.05466698296368
C32040,Gallivan Blvd at Adams St,42.282976,-71.054667
